dataID,actor,role,type,message,groupID,fileID,date,time
3770,209779,,SentInChat,t'es qui chef,84,d5e763f1-f62d-4222-b81f-d16ade4f1c62,2024-11-13,07:26:56
3771,199707,,SentInChat,Vers la gauche et toi ,84,d5e763f1-f62d-4222-b81f-d16ade4f1c62,2024-11-13,07:27:39
3772,199707,,SentInChat,C toi qui joue avec ton tel ?,84,d5e763f1-f62d-4222-b81f-d16ade4f1c62,2024-11-13,07:28:03
3773,209779,,SentInChat,ouais,84,d5e763f1-f62d-4222-b81f-d16ade4f1c62,2024-11-13,07:29:12
3774,199707,,Wrote,,84,d5e763f1-f62d-4222-b81f-d16ade4f1c62,2024-11-13,07:29:26
3775,209779,,SentInChat,ouais,84,d5e763f1-f62d-4222-b81f-d16ade4f1c62,2024-11-13,07:29:28
3776,199707,,SentInChat,C toi qui joue avec ton tel ?,84,d5e763f1-f62d-4222-b81f-d16ade4f1c62,2024-11-13,07:29:28
3777,199707,,SentInChat,Et azy fais sur chat 🤣🤣🤣,84,d5e763f1-f62d-4222-b81f-d16ade4f1c62,2024-11-13,07:29:40
3778,209779,,SentInChat,hein ?,84,d5e763f1-f62d-4222-b81f-d16ade4f1c62,2024-11-13,07:29:49
3779,199707,,SentInChat,Et azy fais sur chat 🤣🤣🤣,84,d5e763f1-f62d-4222-b81f-d16ade4f1c62,2024-11-13,07:29:56
3780,209779,,SentInChat,hein ?,84,d5e763f1-f62d-4222-b81f-d16ade4f1c62,2024-11-13,07:29:58
3781,199707,,SentInChat,Chat gpt,84,d5e763f1-f62d-4222-b81f-d16ade4f1c62,2024-11-13,07:30:26
3782,199707,,SentInChat,Je suis sur tel et ça marche pas ,84,d5e763f1-f62d-4222-b81f-d16ade4f1c62,2024-11-13,07:30:36
3783,209779,,SentInChat,"jcrois on a pas le droit gros, c'est pour faciliter le travail du gars en thèse la",84,d5e763f1-f62d-4222-b81f-d16ade4f1c62,2024-11-13,07:31:01
3784,199707,,SentInChat,Gars c c pour un points bonus lautre c pour un partiel 😂,84,d5e763f1-f62d-4222-b81f-d16ade4f1c62,2024-11-13,07:31:36
3785,209779,,SentInChat,ok,84,d5e763f1-f62d-4222-b81f-d16ade4f1c62,2024-11-13,07:31:52
3786,199707,,SentInChat,Gars c c pour un points bonus lautre c pour un partiel 😂,84,d5e763f1-f62d-4222-b81f-d16ade4f1c62,2024-11-13,07:32:53
3787,209779,,SentInChat,ok,84,d5e763f1-f62d-4222-b81f-d16ade4f1c62,2024-11-13,07:32:54
3788,199707,,SentInChat,Gars c c pour un points bonus lautre c pour un partiel 😂,84,d5e763f1-f62d-4222-b81f-d16ade4f1c62,2024-11-13,07:34:04
3789,209779,,SentInChat,ok,84,d5e763f1-f62d-4222-b81f-d16ade4f1c62,2024-11-13,07:34:04
3790,199707,,SentInChat,Gars c c pour un points bonus lautre c pour un partiel 😂,84,d5e763f1-f62d-4222-b81f-d16ade4f1c62,2024-11-13,07:37:08
3791,209779,,SentInChat,ok,84,d5e763f1-f62d-4222-b81f-d16ade4f1c62,2024-11-13,07:37:11
3792,209779,,EndedActivity,,84,d5e763f1-f62d-4222-b81f-d16ade4f1c62,2024-11-13,10:58:11
3793,209779,,Wrote,"def bien_parenthesee(expression):
    OUVRANT = '({[<'
    FERMANT = ')}]>'
    
    paires = {
        ')': '(',
        '}': '{',
        ']': '[',
        '>': '<'
    }
    
    pile = []
    
    for char in expression:
        if char in OUVRANT:
            pile.append(char)
        elif char in FERMANT:
            if not pile or pile[-1] != paires[char]:
                return False
            pile.pop()
    
    return not pile
",84,d5e763f1-f62d-4222-b81f-d16ade4f1c62,2024-11-13,08:01:00
3794,184357,,Wrote,,85,d657db45-0e95-4fae-a175-2c9f1269453f,2024-11-12,05:22:59
3795,184572,,Wrote,,85,d657db45-0e95-4fae-a175-2c9f1269453f,2024-11-12,05:23:32
3796,190452,,SentInChat,SALUT,86,d7925578-6601-4f79-8fe3-f6ad27ba36ed,2024-10-07,06:39:15
3797,187907,,SentInChat,salut,86,d7925578-6601-4f79-8fe3-f6ad27ba36ed,2024-10-07,06:39:30
3798,187907,,SentInChat,tu veux pas prendre la main pour coder ? ,86,d7925578-6601-4f79-8fe3-f6ad27ba36ed,2024-10-07,06:43:00
3799,190452,,SentInChat,vazy on va essayer ,86,d7925578-6601-4f79-8fe3-f6ad27ba36ed,2024-10-07,06:43:45
3800,190452,,EditionRequest,,86,d7925578-6601-4f79-8fe3-f6ad27ba36ed,2024-10-07,06:43:50
3801,187907,,Wrote,"def coincide 
",86,d7925578-6601-4f79-8fe3-f6ad27ba36ed,2024-10-07,06:44:10
3802,190452,,Wrote,"coincide ([44,32,])
",86,d7925578-6601-4f79-8fe3-f6ad27ba36ed,2024-10-07,06:46:13
3803,190452,,Cleared,,86,d7925578-6601-4f79-8fe3-f6ad27ba36ed,2024-10-07,06:48:47
3804,190452,,Cleared,,86,d7925578-6601-4f79-8fe3-f6ad27ba36ed,2024-10-07,06:48:51
3805,190452,,EndedActivity,,86,d7925578-6601-4f79-8fe3-f6ad27ba36ed,2024-10-07,06:52:07
3806,187907,,EndedActivity,,86,d7925578-6601-4f79-8fe3-f6ad27ba36ed,2024-10-07,08:56:36
3807,187907,,Wrote,"def coincide
Tableau 1 = [ ]
Tableau 2 = [ ]",86,d7925578-6601-4f79-8fe3-f6ad27ba36ed,2024-10-07,06:53:45
3808,190452,,Wrote,"def coincide
Tableau 1 = [ ]
Tableau 2 = [ ]",86,d7925578-6601-4f79-8fe3-f6ad27ba36ed,2024-10-07,06:55:55
3809,144245,,SentInChat,salut,87,d8bf4d07-196e-426d-b955-896473a4f104,2024-10-09,04:19:56
3810,165681,,SentInChat,Salut,87,d8bf4d07-196e-426d-b955-896473a4f104,2024-10-09,04:22:29
3811,144245,,SentInChat,tu commence en premiere,87,d8bf4d07-196e-426d-b955-896473a4f104,2024-10-09,04:23:59
3812,165681,,SentInChat,Franchement je ne suis pas très bon mais si tu veux je peux essayer,87,d8bf4d07-196e-426d-b955-896473a4f104,2024-10-09,04:24:40
3813,144245,,SentInChat,d'accord,87,d8bf4d07-196e-426d-b955-896473a4f104,2024-10-09,04:24:59
3814,165681,,EditionRequest,,87,d8bf4d07-196e-426d-b955-896473a4f104,2024-10-09,04:26:05
3815,144245,,Wrote,def,87,d8bf4d07-196e-426d-b955-896473a4f104,2024-10-09,04:26:51
3816,144245,,AnswerEditionRequest,,87,d8bf4d07-196e-426d-b955-896473a4f104,2024-10-09,04:26:50
3817,165681,,SentInChat,"Je bloque à partir de là, est ce qur tu aurais une idée pour nous faire avancer",87,d8bf4d07-196e-426d-b955-896473a4f104,2024-10-09,04:29:32
3818,165681,,SentInChat,Tu peux prendre la main si tu veux,87,d8bf4d07-196e-426d-b955-896473a4f104,2024-10-09,04:30:33
3819,144245,,EditionRequest,,87,d8bf4d07-196e-426d-b955-896473a4f104,2024-10-09,04:30:45
3820,165681,,AnswerEditionRequest,,87,d8bf4d07-196e-426d-b955-896473a4f104,2024-10-09,04:30:55
3821,165681,,Wrote,"def coincide (tab_1, tab_2):
    tab_1[7]
    tab_2[7]",87,d8bf4d07-196e-426d-b955-896473a4f104,2024-10-09,04:30:55
3822,165681,,EndedActivity,,87,d8bf4d07-196e-426d-b955-896473a4f104,2024-10-09,04:35:40
3823,144245,,SentInChat,eéxuter,87,d8bf4d07-196e-426d-b955-896473a4f104,2024-10-09,04:36:37
3824,144245,,Run from editor,,87,d8bf4d07-196e-426d-b955-896473a4f104,2024-10-09,04:36:53
3825,144245,,Run from editor,,87,d8bf4d07-196e-426d-b955-896473a4f104,2024-10-09,04:37:47
3826,144245,,Run from editor,,87,d8bf4d07-196e-426d-b955-896473a4f104,2024-10-09,04:38:48
3827,144245,,EndedActivity,,87,d8bf4d07-196e-426d-b955-896473a4f104,2024-10-09,04:38:51
3828,144245,,Wrote,"def coincide (tab_1, tab_2):
    element= []
    for i in rang(0,len(tab_1)):
        if tab_1[i] == tab_2[i]:
            element.ajoute(i)
    return element",87,d8bf4d07-196e-426d-b955-896473a4f104,2024-10-09,04:48:49
3829,165681,,Wrote,"def coincide (tab_1, tab_2):
    element= []
    for i in rang(0,len(tab_1)):
        if tab_1[i] == tab_2[i]:
            element.ajoute(i)
    return element",87,d8bf4d07-196e-426d-b955-896473a4f104,2024-10-09,05:06:53
3830,165681,,SentInChat,Tu peux prendre la main si tu veux,87,d8bf4d07-196e-426d-b955-896473a4f104,2024-10-09,05:08:18
3831,165681,,Wrote,"def coincide (tab_1, tab_2):
    element= []
    for i in rang(0,len(tab_1)):
        if tab_1[i] == tab_2[i]:
            element.ajoute(i)
    return element",87,d8bf4d07-196e-426d-b955-896473a4f104,2024-10-09,05:09:29
3832,165681,,Wrote,"def coincide (tab_1, tab_2):
    element= []
    for i in rang(0,len(tab_1)):
        if tab_1[i] == tab_2[i]:
            element.ajoute(i)
    return element",87,d8bf4d07-196e-426d-b955-896473a4f104,2024-10-09,05:10:30
3833,165681,,Wrote,"def coincide (tab_1, tab_2):
    element= []
    for i in rang(0,len(tab_1)):
        if tab_1[i] == tab_2[i]:
            element.ajoute(i)
    return element",87,d8bf4d07-196e-426d-b955-896473a4f104,2024-10-09,05:22:20
3834,165681,,Wrote,"def coincide (tab_1, tab_2):
    element= []
    for i in rang(0,len(tab_1)):
        if tab_1[i] == tab_2[i]:
            element.ajoute(i)
    return element",87,d8bf4d07-196e-426d-b955-896473a4f104,2024-10-09,05:22:34
3835,165681,,Wrote,"def coincide (tab_1, tab_2):
    element= []
    for i in rang(0,len(tab_1)):
        if tab_1[i] == tab_2[i]:
            element.ajoute(i)
    return element",87,d8bf4d07-196e-426d-b955-896473a4f104,2024-10-09,05:23:33
3836,165681,,Wrote,"def coincide (tab_1, tab_2):
    element= []
    for i in rang(0,len(tab_1)):
        if tab_1[i] == tab_2[i]:
            element.ajoute(i)
    return element",87,d8bf4d07-196e-426d-b955-896473a4f104,2024-10-09,05:24:27
3837,165681,,SentInChat,Tu peux prendre la main si tu veux,87,d8bf4d07-196e-426d-b955-896473a4f104,2024-10-09,05:59:26
3838,165681,,Wrote,"def coincide (tab_1, tab_2):
    element= []
    for i in rang(0,len(tab_1)):
        if tab_1[i] == tab_2[i]:
            element.ajoute(i)
    return element",87,d8bf4d07-196e-426d-b955-896473a4f104,2024-10-09,06:01:52
3839,141469,,SentInChat,si t as des idee ou tu veut la main fait peter,88,d9e8b2d9-69da-442f-85c6-14e6429d7068,2024-10-09,04:25:03
3840,190037,,SentInChat,ouais je réfléchis j'ai rien là,88,d9e8b2d9-69da-442f-85c6-14e6429d7068,2024-10-09,04:25:36
3841,141469,,SentInChat,ok trkl je teste des truck tjr ,88,d9e8b2d9-69da-442f-85c6-14e6429d7068,2024-10-09,04:27:06
3842,190037,,SentInChat,👍,88,d9e8b2d9-69da-442f-85c6-14e6429d7068,2024-10-09,04:27:22
3843,190037,,Run from terminal,,88,d9e8b2d9-69da-442f-85c6-14e6429d7068,2024-10-09,04:28:12
3844,190037,,EditionRequest,,88,d9e8b2d9-69da-442f-85c6-14e6429d7068,2024-10-09,04:29:06
3845,190037,,EditionRequest,,88,d9e8b2d9-69da-442f-85c6-14e6429d7068,2024-10-09,04:29:26
3846,141469,,Wrote,"def coincide(tabl1,tabl2):
    ",88,d9e8b2d9-69da-442f-85c6-14e6429d7068,2024-10-09,04:29:33
3847,141469,,AnswerEditionRequest,,88,d9e8b2d9-69da-442f-85c6-14e6429d7068,2024-10-09,04:29:34
3848,190037,,SentInChat,lébon nn,88,d9e8b2d9-69da-442f-85c6-14e6429d7068,2024-10-09,04:32:10
3849,141469,,Run from editor,,88,d9e8b2d9-69da-442f-85c6-14e6429d7068,2024-10-09,04:32:16
3850,141469,,SentInChat,ou gain exécuter ?,88,d9e8b2d9-69da-442f-85c6-14e6429d7068,2024-10-09,04:32:48
3851,190037,,SentInChat,att,88,d9e8b2d9-69da-442f-85c6-14e6429d7068,2024-10-09,04:32:55
3852,141469,,Cleared,,88,d9e8b2d9-69da-442f-85c6-14e6429d7068,2024-10-09,04:33:29
3853,190037,,Run from editor,,88,d9e8b2d9-69da-442f-85c6-14e6429d7068,2024-10-09,04:34:12
3854,141469,,Run from editor,,88,d9e8b2d9-69da-442f-85c6-14e6429d7068,2024-10-09,04:34:52
3855,190037,,EndedActivity,,88,d9e8b2d9-69da-442f-85c6-14e6429d7068,2024-10-09,04:35:35
3856,141469,,EndedActivity,,88,d9e8b2d9-69da-442f-85c6-14e6429d7068,2024-10-09,04:36:17
3857,190037,,Wrote,"def coincide(tab1,tab2):
    for i in range (len(tab1)):
        for j in range(len(tab2)):
            if i == j :
                return True 
            else:
                return False 
                
coincide([78, 23, 12, 12, 54, 32], [67, 23, 44, 12, 54, 32])",88,d9e8b2d9-69da-442f-85c6-14e6429d7068,2024-10-09,04:40:57
3858,141469,,Wrote,"def coincide(tab1,tab2):
    for i in range (len(tab1)):
        for j in range(len(tab2)):
            if i == j :
                return True 
            else:
                return False 
                
coincide([78, 23, 12, 12, 54, 32], [67, 23, 44, 12, 54, 32])",88,d9e8b2d9-69da-442f-85c6-14e6429d7068,2024-10-09,04:47:54
3859,141469,,Wrote,"def coincide(tab1,tab2):
    for i in range (len(tab1)):
        for j in range(len(tab2)):
            if i == j :
                return True 
            else:
                return False 
                
coincide([78, 23, 12, 12, 54, 32], [67, 23, 44, 12, 54, 32])",88,d9e8b2d9-69da-442f-85c6-14e6429d7068,2024-10-09,04:50:18
3860,141469,,Wrote,"def coincide(tab1,tab2):
    for i in range (len(tab1)):
        for j in range(len(tab2)):
            if i == j :
                return True 
            else:
                return False 
                
coincide([78, 23, 12, 12, 54, 32], [67, 23, 44, 12, 54, 32])",88,d9e8b2d9-69da-442f-85c6-14e6429d7068,2024-10-09,04:57:22
3861,141469,,Wrote,"def coincide(tab1,tab2):
    for i in range (len(tab1)):
        for j in range(len(tab2)):
            if i == j :
                return True 
            else:
                return False 
                
coincide([78, 23, 12, 12, 54, 32], [67, 23, 44, 12, 54, 32])",88,d9e8b2d9-69da-442f-85c6-14e6429d7068,2024-10-09,04:57:46
3862,141469,,Wrote,"def coincide(tab1,tab2):
    for i in range (len(tab1)):
        for j in range(len(tab2)):
            if i == j :
                return True 
            else:
                return False 
                
coincide([78, 23, 12, 12, 54, 32], [67, 23, 44, 12, 54, 32])",88,d9e8b2d9-69da-442f-85c6-14e6429d7068,2024-10-09,04:57:57
3863,141469,,Wrote,"def coincide(tab1,tab2):
    for i in range (len(tab1)):
        for j in range(len(tab2)):
            if i == j :
                return True 
            else:
                return False 
                
coincide([78, 23, 12, 12, 54, 32], [67, 23, 44, 12, 54, 32])",88,d9e8b2d9-69da-442f-85c6-14e6429d7068,2024-10-09,05:00:23
3864,141469,,Wrote,"def coincide(tab1,tab2):
    for i in range (len(tab1)):
        for j in range(len(tab2)):
            if i == j :
                return True 
            else:
                return False 
                
coincide([78, 23, 12, 12, 54, 32], [67, 23, 44, 12, 54, 32])",88,d9e8b2d9-69da-442f-85c6-14e6429d7068,2024-10-09,05:03:19
3865,141469,,Wrote,"def coincide(tab1,tab2):
    for i in range (len(tab1)):
        for j in range(len(tab2)):
            if i == j :
                return True 
            else:
                return False 
                
coincide([78, 23, 12, 12, 54, 32], [67, 23, 44, 12, 54, 32])",88,d9e8b2d9-69da-442f-85c6-14e6429d7068,2024-10-09,05:08:38
3866,141469,,Wrote,"def coincide(tab1,tab2):
    for i in range (len(tab1)):
        for j in range(len(tab2)):
            if i == j :
                return True 
            else:
                return False 
                
coincide([78, 23, 12, 12, 54, 32], [67, 23, 44, 12, 54, 32])",88,d9e8b2d9-69da-442f-85c6-14e6429d7068,2024-10-09,05:12:01
3867,141469,,Wrote,"def coincide(tab1,tab2):
    for i in range (len(tab1)):
        for j in range(len(tab2)):
            if i == j :
                return True 
            else:
                return False 
                
coincide([78, 23, 12, 12, 54, 32], [67, 23, 44, 12, 54, 32])",88,d9e8b2d9-69da-442f-85c6-14e6429d7068,2024-10-09,05:12:07
3868,141469,,Wrote,"def coincide(tab1,tab2):
    for i in range (len(tab1)):
        for j in range(len(tab2)):
            if i == j :
                return True 
            else:
                return False 
                
coincide([78, 23, 12, 12, 54, 32], [67, 23, 44, 12, 54, 32])",88,d9e8b2d9-69da-442f-85c6-14e6429d7068,2024-10-09,05:18:40
3869,141469,,Wrote,"def coincide(tab1,tab2):
    for i in range (len(tab1)):
        for j in range(len(tab2)):
            if i == j :
                return True 
            else:
                return False 
                
coincide([78, 23, 12, 12, 54, 32], [67, 23, 44, 12, 54, 32])",88,d9e8b2d9-69da-442f-85c6-14e6429d7068,2024-10-09,05:20:20
3870,141469,,Wrote,"def coincide(tab1,tab2):
    for i in range (len(tab1)):
        for j in range(len(tab2)):
            if i == j :
                return True 
            else:
                return False 
                
coincide([78, 23, 12, 12, 54, 32], [67, 23, 44, 12, 54, 32])",88,d9e8b2d9-69da-442f-85c6-14e6429d7068,2024-10-09,05:22:21
3871,141469,,Wrote,"def coincide(tab1,tab2):
    for i in range (len(tab1)):
        for j in range(len(tab2)):
            if i == j :
                return True 
            else:
                return False 
                
coincide([78, 23, 12, 12, 54, 32], [67, 23, 44, 12, 54, 32])",88,d9e8b2d9-69da-442f-85c6-14e6429d7068,2024-10-09,05:24:27
3872,141469,,Wrote,"def coincide(tab1,tab2):
    for i in range (len(tab1)):
        for j in range(len(tab2)):
            if i == j :
                return True 
            else:
                return False 
                
coincide([78, 23, 12, 12, 54, 32], [67, 23, 44, 12, 54, 32])",88,d9e8b2d9-69da-442f-85c6-14e6429d7068,2024-10-09,05:25:39
3873,141469,,SentInChat,ou gain exécuter ?,88,d9e8b2d9-69da-442f-85c6-14e6429d7068,2024-10-09,06:06:33
3874,141469,,Wrote,"def coincide(tab1,tab2):
    for i in range (len(tab1)):
        for j in range(len(tab2)):
            if i == j :
                return True 
            else:
                return False 
                
coincide([78, 23, 12, 12, 54, 32], [67, 23, 44, 12, 54, 32])",88,d9e8b2d9-69da-442f-85c6-14e6429d7068,2024-10-09,06:09:39
3875,141469,,Wrote,"def coincide(tab1,tab2):
    for i in range (len(tab1)):
        for j in range(len(tab2)):
            if i == j :
                return True 
            else:
                return False 
                
coincide([78, 23, 12, 12, 54, 32], [67, 23, 44, 12, 54, 32])",88,d9e8b2d9-69da-442f-85c6-14e6429d7068,2024-10-09,06:11:20
3876,141469,,SentInChat,ou gain exécuter ?,88,d9e8b2d9-69da-442f-85c6-14e6429d7068,2024-10-09,06:11:47
3877,141469,,Wrote,"def coincide(tab1,tab2):
    for i in range (len(tab1)):
        for j in range(len(tab2)):
            if i == j :
                return True 
            else:
                return False 
                
coincide([78, 23, 12, 12, 54, 32], [67, 23, 44, 12, 54, 32])",88,d9e8b2d9-69da-442f-85c6-14e6429d7068,2024-10-09,06:13:37
3878,184187,,SentInChat,slt,89,da172b05-d31e-44ff-a7c0-8f6a55109d36,2024-11-12,04:29:27
3879,177041,,SentInChat,bonjour,89,da172b05-d31e-44ff-a7c0-8f6a55109d36,2024-11-12,04:30:39
3880,184187,,SentInChat,je pense que c'est bon,89,da172b05-d31e-44ff-a7c0-8f6a55109d36,2024-11-12,04:40:30
3881,177041,,SentInChat,d'accord,89,da172b05-d31e-44ff-a7c0-8f6a55109d36,2024-11-12,04:41:20
3882,184187,,EndedActivity,,89,da172b05-d31e-44ff-a7c0-8f6a55109d36,2024-11-12,07:46:13
3883,184187,,Wrote,"VALEUR = { ""I"" : 1, ""V"" : 5, ""X"" : 10, ""L"" : 50, ""C"" : 100, ""M"" : 1000}

def decimale(ecriture_romain):
    ecriture = 0
    for i in range(len(ecriture_romain)-1):
        if VALEUR[ecriture_romain[i]] >= VALEUR[ecriture_romain[i+1]]:
            ecriture += VALEUR[ecriture_romain[i]]
        else:
            ecriture -= VALEUR[ecriture_romain[i]]
    ecriture += VALEUR[ecriture_romain[-1]]
    return ecriture",89,da172b05-d31e-44ff-a7c0-8f6a55109d36,2024-11-12,04:47:10
3884,177041,,EndedActivity,,89,da172b05-d31e-44ff-a7c0-8f6a55109d36,2024-11-12,04:59:00
3885,177041,,Wrote,"VALEUR = { ""I"" : 1, ""V"" : 5, ""X"" : 10, ""L"" : 50, ""C"" : 100, ""M"" : 1000}

def decimale(ecriture_romain):
    ecriture = 0
    for i in range(len(ecriture_romain)-1):
        if VALEUR[ecriture_romain[i]] >= VALEUR[ecriture_romain[i+1]]:
            ecriture += VALEUR[ecriture_romain[i]]
        else:
            ecriture -= VALEUR[ecriture_romain[i]]
    ecriture += VALEUR[ecriture_romain[-1]]
    return ecriture",89,da172b05-d31e-44ff-a7c0-8f6a55109d36,2024-11-12,05:00:00
3886,183337,,SentInChat,bonjour ,90,dc4692c1-a0af-40a4-9f5a-7c9f25d76961,2024-11-12,04:28:30
3887,184357,,SentInChat,bonjour,90,dc4692c1-a0af-40a4-9f5a-7c9f25d76961,2024-11-12,04:29:30
3888,183337,,Wrote,val,90,dc4692c1-a0af-40a4-9f5a-7c9f25d76961,2024-11-12,04:29:33
3889,184357,,SentInChat,en commence par quoi,90,dc4692c1-a0af-40a4-9f5a-7c9f25d76961,2024-11-12,04:29:43
3890,184357,,Wrote,val,90,dc4692c1-a0af-40a4-9f5a-7c9f25d76961,2024-11-12,04:30:22
3891,184232,,EndedActivity,,91,dfb5e3bb-50ff-41b0-8f2c-cffe67c84b26,2024-11-12,04:28:33
3892,184232,,Wrote,,91,dfb5e3bb-50ff-41b0-8f2c-cffe67c84b26,2024-11-12,04:28:44
3893,165681,,Wrote,,91,dfb5e3bb-50ff-41b0-8f2c-cffe67c84b26,2024-11-12,04:30:03
3894,183857,,SentInChat,salut,92,dff0d1a3-bfe3-457e-91e2-2db6eedcbd5c,2024-11-13,06:47:14
3895,212269,,SentInChat,salut,92,dff0d1a3-bfe3-457e-91e2-2db6eedcbd5c,2024-11-13,06:47:21
3896,212269,,SentInChat,T qui?,92,dff0d1a3-bfe3-457e-91e2-2db6eedcbd5c,2024-11-13,06:47:32
3897,183857,,SentInChat,demande la main,92,dff0d1a3-bfe3-457e-91e2-2db6eedcbd5c,2024-11-13,06:47:36
3898,183857,,SentInChat,puisque moi je ne sais pas comment faire ,92,dff0d1a3-bfe3-457e-91e2-2db6eedcbd5c,2024-11-13,06:48:11
3899,212269,,SentInChat,mais moi aussi,92,dff0d1a3-bfe3-457e-91e2-2db6eedcbd5c,2024-11-13,06:48:39
3900,183857,,SentInChat,Aie,92,dff0d1a3-bfe3-457e-91e2-2db6eedcbd5c,2024-11-13,06:49:15
3901,183857,,SentInChat,demande quand meme la main,92,dff0d1a3-bfe3-457e-91e2-2db6eedcbd5c,2024-11-13,06:49:39
3902,212269,,SentInChat,mais j sais pas quoi écrire,92,dff0d1a3-bfe3-457e-91e2-2db6eedcbd5c,2024-11-13,06:51:06
3903,183857,,SentInChat,OK je vais écrire n'importe quoi,92,dff0d1a3-bfe3-457e-91e2-2db6eedcbd5c,2024-11-13,06:51:44
3904,212269,,SentInChat,mets de l'espace après l'égal,92,dff0d1a3-bfe3-457e-91e2-2db6eedcbd5c,2024-11-13,06:53:32
3905,212269,,SentInChat,et avant,92,dff0d1a3-bfe3-457e-91e2-2db6eedcbd5c,2024-11-13,06:53:45
3906,212269,,SentInChat,T qui ,92,dff0d1a3-bfe3-457e-91e2-2db6eedcbd5c,2024-11-13,06:59:05
3907,183857,,SentInChat,Est-ce que ça tient la route?,92,dff0d1a3-bfe3-457e-91e2-2db6eedcbd5c,2024-11-13,07:06:13
3908,212269,,SentInChat,"ouais ça va, continue si tu peux",92,dff0d1a3-bfe3-457e-91e2-2db6eedcbd5c,2024-11-13,07:06:57
3909,183857,,SentInChat,Tu ne veux pas continuer?,92,dff0d1a3-bfe3-457e-91e2-2db6eedcbd5c,2024-11-13,07:08:49
3910,183857,,SentInChat,C'est au-dessus de mes moyens,92,dff0d1a3-bfe3-457e-91e2-2db6eedcbd5c,2024-11-13,07:09:51
3911,212269,,SentInChat,je vais essayer,92,dff0d1a3-bfe3-457e-91e2-2db6eedcbd5c,2024-11-13,07:11:04
3912,212269,,EditionRequest,,92,dff0d1a3-bfe3-457e-91e2-2db6eedcbd5c,2024-11-13,07:11:33
3913,183857,,Wrote,"VALEUR = {""I"":1,""V"":5,""x"":10,""L"":50,""C"":100,""M"":1000}
def decimal(chaine):
    a = 0 
    for i in range(len chaine)-1):
         if VALEUR[chaine[i]]>=VALEUR[chaine[i+1]]:
             a+=VALEUR[chaine[i]]+VALEUR[chaine[i+1]]
         else:
             a-=VALEUR[chaine[i]]
    return a ",92,dff0d1a3-bfe3-457e-91e2-2db6eedcbd5c,2024-11-13,07:11:43
3914,183857,,AnswerEditionRequest,,92,dff0d1a3-bfe3-457e-91e2-2db6eedcbd5c,2024-11-13,07:11:48
3915,183857,,SentInChat,on fait finir,92,dff0d1a3-bfe3-457e-91e2-2db6eedcbd5c,2024-11-13,07:13:25
3916,183857,,Run from editor,,92,dff0d1a3-bfe3-457e-91e2-2db6eedcbd5c,2024-11-13,07:13:34
3917,212269,,SentInChat,"attd, on va essayer d'éxecuter qlq chose pour voir si ça marche",92,dff0d1a3-bfe3-457e-91e2-2db6eedcbd5c,2024-11-13,07:13:55
3918,183857,,EditionRequest,,92,dff0d1a3-bfe3-457e-91e2-2db6eedcbd5c,2024-11-13,07:14:02
3919,183857,,SentInChat,On finit ,92,dff0d1a3-bfe3-457e-91e2-2db6eedcbd5c,2024-11-13,07:14:02
3920,212269,,SentInChat,ok si tu veux,92,dff0d1a3-bfe3-457e-91e2-2db6eedcbd5c,2024-11-13,07:14:28
3921,183857,,EndedActivity,,92,dff0d1a3-bfe3-457e-91e2-2db6eedcbd5c,2024-11-13,07:14:34
3922,212269,,Wrote,"VALEUR = {""I"":1,""V"":5,""x"":10,""L"":50,""C"":100,""M"":1000}
def decimal(chaine):
    a = 0 
    for i in range(len(chaine)-1):
         if VALEUR[chaine[i]] >= VALEUR[chaine[i+1]]:
             a += VALEUR[chaine[i]]+VALEUR[chaine[i+1]]
         else:
             a -= VALEUR[chaine[i]]
    return a
    ",92,dff0d1a3-bfe3-457e-91e2-2db6eedcbd5c,2024-11-13,07:15:13
3923,183857,,SentInChat,On finit ,92,dff0d1a3-bfe3-457e-91e2-2db6eedcbd5c,2024-11-13,07:15:40
3924,212269,,SentInChat,ok si tu veux,92,dff0d1a3-bfe3-457e-91e2-2db6eedcbd5c,2024-11-13,07:15:42
3925,212269,,SentInChat,"au dessus de else là, t'es sûr qu'il n'y a pas d'erreur?",92,dff0d1a3-bfe3-457e-91e2-2db6eedcbd5c,2024-11-13,07:16:01
3926,212269,,EditionRequest,,92,dff0d1a3-bfe3-457e-91e2-2db6eedcbd5c,2024-11-13,07:17:01
3927,212269,,EditionRequest,,92,dff0d1a3-bfe3-457e-91e2-2db6eedcbd5c,2024-11-13,07:17:17
3928,212269,,EndedActivity,,92,dff0d1a3-bfe3-457e-91e2-2db6eedcbd5c,2024-11-13,07:17:31
3929,183857,,Wrote,"VALEUR = {""I"":1,""V"":5,""x"":10,""L"":50,""C"":100,""M"":1000}
def decimal(chaine):
    a = 0 
    for i in range(len(chaine)-1):
         if VALEUR[chaine[i]] >= VALEUR[chaine[i+1]]:
             a += VALEUR[chaine[i]]+VALEUR[chaine[i+1]]
         else:
             a -= VALEUR[chaine[i]]
    return a
    ",92,dff0d1a3-bfe3-457e-91e2-2db6eedcbd5c,2024-11-13,07:18:10
